stop_id,stop_name,stop_lat,stop_lon
446357,Reichelsheim(Wett),50.360054,8.874641
55387,Reichenberg(Unterfr),49.73113,9.91289
270942,Reicholzheim,49.728516,9.527543
40140,Reihen,49.21643,8.920591
430956,Reihen,49.21643,8.920591
52121,Reilsheim,49.353966,8.778836
543920,Reilsheim,49.353966,8.778836
596642,Reinheim(Odenw),49.829807,8.835689
662276,Reinheim(Odenw),49.829807,8.835689
229660,Reisen(Hess),49.57797,8.720015
523138,Reisen(Hess),49.57797,8.720015
358373,Reiskirchen(Kr Gi),50.597996,8.830701
485113,Reiskirchen(Kr Gi),50.597996,8.830701
106866,Retzbach-Zellingen,49.90515,9.814214
29906,Rheinsheim,49.22906,8.415648
608919,Rheinsheim,49.22906,8.415648
296355,Rheinzabern Alte Römerstraße,49.109367,8.273057
550073,Rheinzabern Alte Römerstraße,49.109367,8.273057
597905,Rheinzabern Bf,49.119537,8.274166
603387,Rheinzabern Bf,49.119537,8.274166
478551,Rheinzabern Rappengasse,49.114838,8.273291
515811,Rheinzabern Rappengasse,49.114838,8.273291
436259,Rhens,50.28152,7.620484
453186,Rhens,50.28152,7.620484
592137,Richen(b Eppingen),49.167847,8.936554
604952,Richen(b Eppingen),49.167847,8.936554
620505,Ried,50.459236,9.769765
25376,Riedrode,49.647488,8.49595
354452,Riedrode,49.647488,8.49595
184862,Riedstadt-Goddelau,49.83323,8.489187
492684,Riedstadt-Goddelau,49.83323,8.489187
625398,Riedstadt-Wolfskehlen,49.853935,8.493098
671907,Riedstadt-Wolfskehlen,49.853935,8.493098
103380,Rieneck,50.091663,9.664138
173543,Rimbach,49.62735,8.757296
671695,Rimbach,49.62735,8.757296
275756,Rimbach Schulzentrum Bf,49.6223,8.75364
372131,Rimbach Schulzentrum Bf,49.6223,8.75364
279580,Rinnthal,49.217075,7.927918
585625,Rinnthal,49.217075,7.927918
548288,Rippberg,49.62472,9.291189
563002,Rippberg,49.62472,9.291189
128912,Rockenhausen,49.628384,7.81727
149145,Rockenhausen,49.628384,7.81727
290461,Rodalben,49.23895,7.632768
607222,Rodalben,49.23895,7.632768
147789,Rodenbach(Dillkr),50.77399,8.205263
245863,Rodenbach(b Hanau),50.14707,9.012153
424360,Rodenbach(b Hanau),50.14707,9.012153
474502,"Rodgau Weiskirchen, Bahnhof Mast 03",50.05257,8.877849
61139,Rodgau-Dudenhofen,50.010662,8.884482
591764,Rodgau-Dudenhofen,50.010662,8.884482
126036,Rodgau-Hainhausen,50.03914,8.875816
616982,Rodgau-Hainhausen,50.03914,8.875816
163529,Rodgau-Jügesheim,50.025955,8.878919
446907,Rodgau-Jügesheim,50.025955,8.878919
148571,Rodgau-Nieder Roden,49.996975,8.870071
492352,Rodgau-Nieder Roden,49.996975,8.870071
107723,Rodgau-Rollwald,49.987984,8.846545
417847,Rodgau-Rollwald,49.987984,8.846545
13289,Rodgau-Weiskirchen,50.052574,8.877828
498481,Rodheim v d Höhe,50.26783,8.695829
637353,Rodheim v d Höhe,50.26783,8.695829
102136,Roigheim,49.360832,9.341831
130790,Roigheim,49.360832,9.341831
351662,Ronshausen,50.946014,9.854425
5613,Rosbach v d Höhe,50.29834,8.700984
355104,Rosbach v d Höhe,50.29834,8.700984
181817,Rosbach(Sieg),50.79677,7.608767
622399,Rosenberg(Baden),49.457584,9.471425
124479,Rot-Malsch,49.243385,8.65221
389307,Rot-Malsch,49.243385,8.65221
511117,Rotenburg a.d. Fulda,50.997856,9.733344
270475,Rotenhain,50.60162,7.893375
337953,Rotenhain,50.60162,7.893375
394073,Roßbach(Pfalz),49.572113,7.623254
435055,Roßbach(Pfalz),49.572113,7.623254
224716,Runkel,50.4053,8.159441
336952,Runkel,50.4053,8.159441
227831,Rödermark-Ober Roden,49.97362,8.828961
434767,Rödermark-Ober Roden,49.97362,8.828961
467273,Rödermark-Urberach,49.975136,8.798159
560810,Rödermark-Urberach,49.975136,8.798159
408842,Rönshausen,50.478462,9.743398
285195,Rückersbacher Schlucht,50.019627,9.057186
372782,Rückersbacher Schlucht,50.019627,9.057186
3296,Rülzheim Bf,49.16087,8.290446
147057,Rülzheim Bf,49.16087,8.290446
95052,Rülzheim Freizeitzentrum,49.15159,8.279365
332436,Rülzheim Freizeitzentrum,49.15159,8.279365
557596,Rüsselsheim,49.99164,8.413583
606512,Rüsselsheim,49.99164,8.413583
148632,Rüsselsheim Opelwerk,49.988,8.400373
437311,Rüsselsheim Opelwerk,49.988,8.400373
6784,Saalburg(Taunus),50.283607,8.586492
236758,Saalburg(Taunus),50.283607,8.586492
307754,Saasen,50.59408,8.881774
435648,Saasen,50.59408,8.881774
362176,Sassenroth,50.77157,7.915248
16317,Saulheim,49.873806,8.154249
489882,Saulheim,49.873806,8.154249
218758,Schameder,50.997585,8.293102
568820,Scheppach,49.161644,9.434249
126346,Scheuerfeld(Sieg),50.79194,7.837031
270611,Schifferstadt,49.39291,8.364945
624937,Schifferstadt,49.39291,8.364945
33272,Schifferstadt Süd,49.37448,8.376973
596339,Schifferstadt Süd,49.37448,8.376973
345895,Schimborn,50.057762,9.186811
618029,Schimborn,50.057762,9.186811
47591,Schladern(Sieg),50.807007,7.592264
244366,Schlierbach(Schwalm-Eder-Kr.),50.968784,9.201445
660557,Schlüchtern,50.34118,9.510039
323906,Schmalnau,50.456013,9.787847
255515,Schneeberg im Odenwald,49.641098,9.250801
568824,Schneeberg im Odenwald,49.641098,9.250801
6084,Schneidhain,50.17267,8.451934
308952,Schneidhain,50.17267,8.451934
38142,Schopp,49.358868,7.687317
316117,Schopp,49.358868,7.687317
385040,Schrozberg,49.346916,9.974904
572536,Schutzbach,50.75849,7.903878
136938,Schwaigern Ost,49.140606,9.069348
425909,Schwaigern Ost,49.140606,9.069348
161075,Schwaigern(Württ),49.138367,9.05644
637509,Schwaigern(Württ),49.138367,9.05644
101739,Schwaigern(Württ) West,49.138813,9.042472
278089,Schwaigern(Württ) West,49.138813,9.042472
526657,Schwalbach(Taunus)Limes,50.154354,8.52797
630046,Schwalbach(Taunus)Limes,50.154354,8.52797
163073,Schwalbach(Taunus)Nord,50.15986,8.534777
498531,Schwalbach(Taunus)Nord,50.15986,8.534777
173127,Schwalmstadt-Wiera,50.881756,9.136277
495761,Schwetzingen,49.383434,8.578679
546256,Schwetzingen,49.383434,8.578679
275034,Schwetzingen Nordstadt,49.394554,8.571464
567486,Schwetzingen Nordstadt,49.394554,8.571464
272679,Schwetzingen-Hirschacker,49.4061,8.557187
569902,Schwetzingen-Hirschacker,49.4061,8.557187
74722,Schwäbisch Hall,49.10821,9.733359
477550,Schwäbisch Hall-Hessental,49.096733,9.767373
353150,Schöllkrippen,50.08584,9.244214
481426,Schöllkrippen,50.08584,9.244214
25443,Schöneck-Büdesheim,50.21495,8.8436
243471,Schöneck-Büdesheim,50.21495,8.8436
199748,Schöneck-Kilianstädten,50.20175,8.840486
269688,Schöneck-Kilianstädten,50.20175,8.840486
82359,Schöneck-Oberdorfelden,50.196148,8.823385
593685,Schöneck-Oberdorfelden,50.196148,8.823385
195314,Sechshelden Bahnhof Vmanderbach,50.748978,8.252791
327628,Seckach,49.44116,9.338469
358689,Seckach,49.44116,9.338469
299630,Seligenstadt(Hess),50.04146,8.967472
409043,Seligenstadt(Hess),50.04146,8.967472
580324,Sennfeld,49.37876,9.380518
226072,Seulberg,50.241905,8.646005
595629,Seulberg,50.241905,8.646005
162456,Siebeldingen-Birkweiler,49.20927,8.042565
446264,Siebeldingen-Birkweiler,49.20927,8.042565
322303,Siegen Hbf,50.87594,8.016508
21565,Siegen-Geisweid,50.91558,8.014352
481431,Siegen-Weidenau,50.895966,8.029842
86583,Siershahn,50.48594,7.771312
461362,Siershahn,50.48594,7.771312
174634,Siglingen,49.297436,9.305336
393901,Siglingen,49.297436,9.305336
647823,Simtshausen,50.941727,8.704144
378638,Sinn,50.649773,8.325126
448540,Sinn,50.649773,8.325126
