stop_id,stop_name,stop_lat,stop_lon
181748,S Adlershof,52.43509,13.541183
181924,Breitungen(Werra),50.752476,10.32223
182097,S Halensee,52.49599,13.290502
182218,Kolomuty,50.406628,14.977979
182385,Uphusum,54.838593,8.862821
182531,Düsseldorf-Hellerhof,51.133038,6.908277
182570,Eggenfelden,48.403957,12.748669
182618,Heppenheim(Bergstr),49.641552,8.633379
182619,Dedensen-Gümmer,52.407047,9.521252
182644,Wildeck-Hönebach,50.935432,9.944241
182654,Großarmschlag,48.885723,13.375921
182730,Warnemünde Werft,54.16932,12.085638
182769,Wuppertal-Steinbeck,51.25068,7.14063
183276,Rotava,50.286823,12.53556
183352,"Auerbach(b Mosbach, Baden)",49.399563,9.223276
183413,Schnelldorf,49.194324,10.178483
183533,Süderbrarup,54.63741,9.770907
183553,Assenheim(Oberhess),50.30494,8.812462
183566,Ihringen,48.04041,7.648777
183601,Przeworsk,50.067215,22.503357
183679,Northeim(Han),51.70314,9.986618
183726,Hammerunterwiesenthal,50.44109,13.008722
183856,Elend Eld_Ab 014 P14,51.71971,10.67566
183955,Gurten OÖ,48.243244,13.335071
184000,Olbersdorf Oberdorf,50.871548,14.767724
184030,Füssen,47.57071,10.696789
184074,Breitendiel,49.691383,9.225052
184082,Nidderau-Eichen,50.255947,8.917491
184287,Salem,47.757793,9.297266
184316,Fasanenpark,48.079712,11.609378
184327,Trebbin,52.217697,13.230371
184511,Nürnberg-Steinbühl,49.442837,11.0682
184602,Wolfhagen,51.33147,9.178943
184658,Frankfurt-Eschersheim,50.1583,8.65521
184659,S Nöldnerplatz,52.50388,13.485281
184725,Legelshurst,48.55855,7.913549
184895,Halitplatz Ri. Hauptfriedhof,51.326874,9.500033
184919,Hesseln,52.068398,8.311956
184954,Hechingen,48.359646,8.968513
185071,S+U Pankow,52.566223,13.410354
185132,Poitiers,46.582237,0.33306
185145,Kaufbeuren,47.87543,10.629496
185166,Hrdonovice,50.49041,15.264353
185176,Herrsching,47.998848,11.170571
185262,Ohlstadt,47.63409,11.218066
185301,S Greifswalder Str.,52.54021,13.439227
185524,Riedstadt-Goddelau,49.83323,8.489187
185526,Neumarkt(Oberpf),49.27322,11.456987
185596,Belgershain,51.233948,12.542785
185651,Hedemünden,51.392162,9.762144
185758,Altdorf(b Nürnberg),49.389835,11.353673
185824,Zerkall,50.69244,6.453932
185870,Vellmar-Obervellmar Gl.1 Ri. Hümme,51.359894,9.452223
185926,Köln-Weiden West,50.9409,6.815137
185944,"Chemnitz, Schneeberger Str",50.794136,12.922409
186129,Rodheim v d Höhe,50.26783,8.695829
186199,Ponikla zastavka,50.66671,15.450942
186236,Welgesheim-Zotzenheim,49.878574,7.956653
186286,Kanina,50.415703,14.614853
186370,Bad Wörishofen,48.00571,10.597875
186372,Münchweiler(Alsenz),49.550606,7.887939
186433,Jüterbog,51.997406,13.054081
186520,Lauenbrück,53.19703,9.56371
186571,Stolberg(Rheinl)Gbf,50.797554,6.22488
186609,Diepholz,52.60477,8.380334
186699,Ubbedissen,51.988445,8.637579
186778,Attendorn,51.124645,7.908493
186792,Sondernach,48.36764,9.62044
186952,Karlsruhe Eckenerstraße,49.00576,8.350442
187046,Hervest-Dorsten,51.67191,6.974167
187230,Arnsberg-Neheim-Hüsten,51.438004,7.970066
187235,Rheinberg(Rheinl),51.54238,6.591944
187413,Kröpelin,54.069138,11.791573
187494,Potsdam Hbf,52.391666,13.066749
187544,Boisheim,51.274323,6.274591
187606,"Dreieich Buchschlag, Bahnhof Mast 05",50.02248,8.661155
187631,Hannover Flughafen,52.458725,9.699105
187786,Dreieich-Dreieichenhain,49.998466,8.708693
187900,"Einsiedel, August-Bebel-Platz",50.767162,12.974116
188018,Würzbach(Saar),49.244183,7.193441
188178,S Friedrichshagen,52.457424,13.623211
188180,Lingenfeld,49.252583,8.349523
188292,Liberec,50.76134,15.045613
188343,Münzesheim,49.12608,8.716007
188386,Tarvisio Boscoverde,46.506355,13.607212
188420,Calau(Nl),51.738014,13.979786
188425,Beelitz Stadt,52.239388,12.966848
188438,Johannisthal,52.446663,13.524141
188578,Nova Role,50.273415,12.780008
188622,Eschborn Süd,50.133564,8.578487
188697,Hallein,47.68517,13.099434
188785,Ropczyce,50.078583,21.582882
188835,Luckaitztal,51.684837,14.001785
188938,Rethen(Leine),52.28581,9.819496
189058,Borna(Leipzig),51.117928,12.486291
189073,Bottrop Hbf,51.50945,6.936684
189165,Gräfelfing,48.119774,11.425571
189168,Langen(Hess),49.99361,8.656787
189185,Rasnice,50.9389,15.151129
189188,S Savignyplatz,52.505196,13.319069
189251,Elend Drw_Eld 014 P14,51.7477,10.69388
189333,S Wartenberg,52.573074,13.50379
189356,Pulawy Miasto,51.426903,21.985098
189520,Gransee,53.00172,13.167739
189535,Oberdachstetten,49.41808,10.423118
189571,Libun zastavka,50.50011,15.300726
189628,Offingen,48.481846,10.376003
189725,Buldern,51.863052,7.370479
189762,"Chemnitz, Haltepunkt Borna",50.859802,12.894489
189861,Odenheim Bf,49.17902,8.746388
189895,Krippen Bahnhof,50.913166,14.160216
189986,Deuten,51.713085,6.97079
190136,Bad Dürkheim,49.460632,8.170701
190248,Meitingen,48.545998,10.84805
190252,St Alban,47.964134,11.105359
190265,Alsdorf Poststraße,50.855675,6.19705
190438,Jena West,50.923286,11.577848
190641,Hattorf,51.64622,10.235999
190663,Regis-Breitingen,51.08355,12.426039
190761,Wunsiedel-Holenbrunn,50.051113,12.033928
190820,Gütersloh Hbf,51.90694,8.385071
190844,KA Europaplatz (U),49.01007,8.393714
191106,Klosterfelde,52.791374,13.488131
191114,München-Englschalking,48.156914,11.648335
191196,Günzach,47.8196,10.439565
191302,Gransee,53.003235,13.169596
191403,Maichingen Nord,48.72738,8.979411
191510,Ilfeld Tf_Etm 002 P2,51.63185,10.81776
191590,Zerrenthin,53.49939,14.097895
191599,Wendlingen(Neckar),48.672962,9.373011
191665,Sassnitz,54.516285,13.637909
191667,S+U Lichtenberg Bhf,52.510303,13.497825
191742,Potsdam Pirschheide,52.373085,13.01155
191848,Schönwalde(Barnim),52.679794,13.432371
191916,Putzkau,51.103123,14.23577
192018,Wernigerode Drt_Drw 009 P9,51.78401,10.73563
192051,Fredenbeck,53.516827,9.397044
192072,Hochwang,48.389122,10.298007
192225,Herford,52.11961,8.663643
192291,Waibstadt,49.30094,8.919354
192390,Horni Rasnice,50.95191,15.197536
192477,Rinklingen,49.036667,8.673646
192622,Vicenza,45.5411,11.540777
192774,Wronki,52.704967,16.38615
192779,Stockach,47.85009,9.005731
192780,Karlstadt(Main),49.9629,9.768148
192818,Heilbronn Friedensplatz,49.14131,9.228776
192869,Vettweiß-Jakobwüllesheim,50.766705,6.565209
193073,Zwotental,50.36207,12.363835
193142,Mengersgereuth-Hämmern,50.39289,11.118299
193176,"Philippstraße, Karlsruhe",49.011463,8.364169
193200,Bensheim-Auerbach,49.701557,8.613366
193283,"Durlacher Tor/KIT-Campus Süd (U), Karlsruhe",49.00888,8.41735
193391,Ostrach Bahnhof,47.946587,9.379116
193411,Unterjesingen Sandäcker,48.523308,8.988261
193455,Litomerice mesto,50.532482,14.138833
193460,S+U Innsbrucker Platz,52.478073,13.341445
193536,Mayschoß,50.517235,7.020463
193689,Herchen,50.77127,7.521349
193794,Neunhofen,50.724346,11.71444
193861,Ubstadt Salzbrunnenstr,49.15519,8.633025
193916,Karlsruhe Philippstraße,49.011387,8.364878
193974,Frankfurt(Oder)(Gr),52.321175,14.576403
193993,Winterberg(Westf),51.198586,8.532408
194153,S Strausberg Nord,52.59028,13.908549
194177,Celle,52.620457,10.062468
194264,Mimon,50.657974,14.71462
194272,S Raoul-Wallenberg-Str.,52.55078,13.547532
194522,"Marktplatz (Kaiserstraße U), Karlsruhe",49.009586,8.402958
194955,Eisenhüttenstadt,52.148563,14.658408
194972,Falkenau(Sachs)Süd,50.84935,13.110263
195062,Wernigerode Wdh_Sr 005 P5,51.81823,10.72905
195188,Stuttgart-Obertürkheim,48.762012,9.267889
195212,Ehr,50.17572,7.571324
195304,Weil am Rhein Ost,47.59063,7.63478
195326,Obernau,49.934536,9.136088
195461,Freudenberg-Kirschfurt,49.743755,9.317981
195713,Dettelbach Bahnhof,49.788147,10.090359
195785,Mainz-Marienborn,49.960163,8.222902
195788,Stommeln,51.018093,6.752466
195860,Münstertal(Schwarzwald),47.855076,7.781217
195875,S+U Tempelhof,52.47092,13.384416
195939,Leer(Ostfriesl),53.23165,7.465283
196063,Halle(Westf) OWL-Arena,52.06164,8.343797
196070,Ibbenbüren-Laggenbeck,52.26486,7.780962
196071,Weßling(Oberbay),48.077374,11.251768
196087,Roitzsch(Bitterf),51.570656,12.263188
196095,"Rüppurrer Tor, Karlsruhe",49.00518,8.4104
196298,Reicholzheim,49.728516,9.527543
196389,Wusterhausen(Dosse),52.8893,12.45608
196396,Karlshagen,54.116756,13.83143
196469,Brandenburg Altstadt,52.412148,12.530161
196564,Lorsbach,50.11489,8.422853
196568,Bad Windsheim,49.5066,10.412942
196574,Ettenhausen,50.87456,10.232251
196701,Ashausen,53.368694,10.145564
196709,Mesice u Prahy,50.20397,14.513631
196769,Ruschberg,49.622845,7.287455
196782,Sinn,50.649773,8.325126
196903,Neckarsulm Süd,49.18033,9.220743
197044,Bebra,50.969566,9.797788
197055,Diemeringen,48.940617,7.184837
197076,Gießenbach in Tirol,47.374382,11.236703
197100,Hamburg Landwehr,53.5612,10.038021
197150,Mühlheim(b Tuttlingen),48.029213,8.885643
197248,Chemnitz-Friedrichstraße,50.772877,12.919328
197338,Sehnde,52.318073,9.962528
197340,Wolfen(Bitterfeld),51.66116,12.279563
197355,Stuttgart-Untertürkheim,48.77975,9.250569
197411,"Neureut Bärenweg, Karlsruhe",49.046993,8.378614
197571,Koblenz-Güls,50.34085,7.549005
197758,Mühlen(Oldb),52.619694,8.208512
197774,Kraftsdorf,50.878075,11.930855
198135,Bad Schönborn Süd,49.2,8.641924
198163,Zyrardow,52.052116,20.448338
198210,Hasselborn,50.406593,8.495336
198351,Dresden Grenzstraße,51.1283,13.777737
198361,Karlsruhe Marktplatz (Pyramide U),49.00874,8.40376
198366,Dortmund-Aplerbeck,51.49015,7.553189
198482,Massy TGV,48.72584,2.261344
198501,Eberswalde Hbf,52.833714,13.796967
198519,Wiesenburg(Sachs),50.652706,12.566743
198576,Nejdek-Sejfy,50.349415,12.751223
198639,Mainz-Bischofsheim,49.993225,8.3575
198685,Aachen Süd(Gr),50.731915,6.04541
198741,Benneckenstein Bek_Klb 013 P13,51.66254,10.75424
198789,Brettorf,52.96713,8.44697
198882,Hamburg-Sternschanze,53.56372,9.967204
198906,Sophienhof Sophienhof Gleis 1,51.64113,10.78972
198936,Mannheim Hbf,49.479355,8.468921
199099,Bellenberg,48.254646,10.09039
199150,Zelena Lhota,49.249237,13.178999
199152,Weetzen,52.29835,9.635376
199215,Mladejov v Cechach,50.480995,15.226345
199233,Berlin Gesundbrunnen,52.548485,13.390691
199248,Köfering,48.931717,12.20875
199270,Aachen West,50.78036,6.070715
199331,Gotha,50.93907,10.712568
199363,Landau(Pfalz)West,49.195747,8.107052
199377,Nürnberg-Dürrenhof,49.44804,11.09753
199478,Gries im Pinzgau,47.28804,12.890462
199519,Balingen(Württ),48.27847,8.850307
199649,Melsungen-Bartenwetzerbrücke Gl.1 Ri. Melsungen,51.13221,9.548665
199663,Zidani Most,46.085587,15.170323
199920,Untergrainau,47.481117,11.042821
199997,Maulbronn West,48.98367,8.781788
200108,Westheim(Westf),51.49459,8.910255
200117,Waltershausen,50.90073,10.563743
200164,Prestice-Zastavka,49.60082,13.299112
200182,Zossen,52.21882,13.438648
200416,Zittau Hp,50.89867,14.816982
200560,Löffingen,47.88333,8.34207
200593,Welkenraedt,50.65951,5.975023
200754,Cesena,44.145473,12.249513
200811,Quickborn,53.73113,9.904759
200900,Pillgram,52.336838,14.397825
200906,Taufkirchen,48.05155,11.609252
200986,Böckingen Sonnenbrunnen,49.140656,9.191198
200996,Quedlinburg,51.785267,11.153001
201368,Paffendorf,50.961693,6.606998
201479,Hedersdorf,49.569344,11.338705
201487,Cattolica-SG Gabicce,43.959908,12.745024
201612,"Chemnitz, Altchemnitz",50.790974,12.926074
201806,Bötzingen Mühle,48.075554,7.727931
201864,Schwarzburg,50.642574,11.18066
201975,Karlsruhe Eckenerstraße,49.00632,8.351224
202023,Kilstett,48.679443,7.854966
202102,Roigheim,49.360832,9.341831
202258,Lustenau,47.45034,9.667113
202282,Böckingen West,49.1393,9.165441
202325,Lörrach-Stetten,47.601418,7.659032
202328,Reifland-Wünschendorf,50.739925,13.194703
202374,Moselkern,50.195484,7.371357
202596,Merseburg Hbf,51.356888,11.990551
202630,Zell-Romrod,50.727165,9.199797
202690,Nienburg(Saale),51.83795,11.761533
202788,Schierke Eckerloch Gleis 1,51.7845,10.61955
202793,Siegershausen,47.610916,9.16826
202801,Trier Hbf,49.756847,6.652453
202900,Friedewald(Kr Dresden) Bad,51.137947,13.662422
202910,Bad Aibling Kurpark,47.857616,12.013823
202982,Osterteich,51.720615,11.160691
203018,Mörsch Rheinaustraße,48.958244,8.294145
203216,Hademarschen,54.12281,9.414475
203218,Strausberg,52.532146,13.832481
203235,Fellbach,48.820297,9.270599
203360,Nemmenich,50.68805,6.681466
203498,Haselbrunn,47.74453,8.975309
203556,Welschen Ennest,51.04197,8.00361
203806,Rotenhain,50.60162,7.893375
203900,Herdecke,51.404804,7.432619
203978,Wernigerode Hbf,51.840195,10.788848
203997,Keitum,54.888813,8.368969
204012,Greppin,51.64536,12.297969
204015,Elend Drw_Eld 009 P9,51.75583,10.70236
204082,Leipzig Central Station (FlixTrain),51.345474,12.382064
204156,Geigant,49.323353,12.681424
204276,Weisenbach,48.72753,8.355263
204620,Jülich-Nord,50.928898,6.366587
204710,Meinerzhagen,51.108143,7.634116
204716,Hanau Hbf,50.120953,8.929
204806,Fröndenberg,51.471252,7.762198
204883,Bischweier,48.832153,8.277543
204909,Bramstedt(b Syke),52.871613,8.786024
205020,Bad Nauheim,50.367905,8.749334
205065,Vaihingen(Enz),48.948116,8.957632
205176,Friedrichshafen Ost,47.651707,9.502018
205185,Rottweil Saline,48.14871,8.645609
205209,Oberkotzau,50.266388,11.932204
205212,Traunreut,47.96507,12.589768
205401,Gerwisch,52.177586,11.742095
205459,Quelle-Kupferheide,51.994102,8.476397
205632,Hamburg Wandsbeker Chaussee,53.569733,10.059975
205693,Wilhelmshaven,53.518795,8.114901
205694,Lähn,47.41991,10.833844
205850,Gernsheim,49.753597,8.4902
205911,Gent St Pieters,51.035625,3.710609
206023,Bad Höhenstadt,48.494606,13.323195
206062,Wernigerode Eck_Gow 002 P2,51.77906,10.613
206247,Gdansk Wrzeszcz,54.38186,18.605434
206328,Bremen-Lesum,53.170715,8.686152
206599,Beverungen-Wehrden,51.709614,9.382552
206717,Meine,52.38135,10.535812
206750,Straßwalchen,47.971916,13.264822
206773,Zeesen,52.264862,13.635143
206884,Benneckenstein Bek_Klb 009 P9,51.66421,10.73796
206887,Büttgen,51.19721,6.605785
206923,Neu St Jürgen,53.255474,8.958919
206932,Dortmund-Huckarde,51.532623,7.402353
206934,Bergtheim,49.8993,10.076473
207345,Eilenburg,51.45185,12.637013
207368,Cervene Porici,49.495922,13.305024
207453,Forchheim Oberfeldstraße,48.969986,8.307557
207490,Kaltenkirchen(Holst),53.834415,9.966825
207555,Bad Ems,50.327652,7.728637
207619,Rieseby,54.54136,9.820489
207699,Quakenbrück,52.673943,7.947819
207705,Königstein(Taunus),50.17795,8.468855
207750,Zweibrücken-Rosengarten,49.25204,7.378441
207776,Konz Mitte,49.70024,6.573757
207779,"Sedlitz Ost Bahnhof, Senftenberg",51.55322,14.055165
207788,Weil am Rhein-Pfädlistraße,47.589016,7.626493
207962,Miltach,49.163963,12.7683
207969,Elend Drw_Eld 001 P1,51.76879,10.72328
208158,Dieskau,51.450596,12.050897
208465,Michelbach(Unterfr),50.099815,9.104496
208717,Oborniki Slaskie,51.298965,16.907549
208882,Schluchsee,47.816868,8.177126
209039,Owschlag,54.392593,9.590516
209104,Markkleeberg Mitte,51.28018,12.369742
209139,Narsdorf,51.00914,12.713023
209159,Gelsenkirchen-Hassel,51.61086,7.066571
209240,Posewald,54.368107,13.528412
209351,Legefeld,50.926907,11.288262
209413,Ostrach Bahnhof,47.94678,9.379193
209535,Annweiler-Sarnstall,49.208725,7.937192
209557,Radebeul S-Bahnhof Ost,51.09836,13.680327
209626,Wittingen,52.72729,10.723174
209682,Chomutov,50.45691,13.399315
209696,S Mexikoplatz,52.436783,13.233258
209860,Manebach,50.68029,10.862501
209990,Schoden-Ockfen,49.636375,6.58097
210059,Zgorzelec,51.140022,15.003544
210082,Olching,48.209995,11.335602
210127,Wloszczowa Polnoc,50.85811,19.947002
210131,Luckenau,51.093994,12.077902
210144,Geseke,51.64523,8.510292
210167,Gräfenstuhl-Klippmühle,51.60215,11.404247
210253,Kriftel,50.08228,8.475448
210272,Kubschütz,51.165726,14.509634
210428,Rendsburg,54.30226,9.671134
210487,Bad Wildbad Bf,48.75572,8.551089
210514,Bad Salzuflen,52.081627,8.740428
210680,Weiding,49.255722,12.776995
210681,Bochum-Dahlhausen,51.426357,7.140842
210746,Stubbenfelde,54.028072,14.033515
210768,"Bahnhof/A.-Bebel-Str., Brieselang",52.5828,13.000861
210789,"Ulzburg-Süd, Henstedt-Ulzburg",53.77346,9.972892
210804,Ilfeld Tiefenbachmühle Gleis 1,51.63646,10.81344
210912,Delmenhorst,53.05279,8.629758
210941,Ottendorf(Mittweida),50.935116,12.952856
210983,Wassertrüdingen,49.043793,10.607434
211056,Dresden-Zschachwitz,50.98965,13.84493
211264,Gallin,53.516598,12.129003
211357,Schmilka Hp Hirschmühle,50.889854,14.228604
211374,Boppard-Fleckertshöhe,50.197926,7.577889
211422,Bergenweiler,48.576298,10.272879
211547,S Sonnenallee,52.472954,13.455771
211557,Kurort Oberwiesenthal,50.421177,12.971981
211562,Singlis,51.058605,9.323773
211717,Dresden-Klotzsche,51.114666,13.78911
211848,Scharbeutz,54.01874,10.745762
211981,Tiebensee,54.219486,9.019229
212044,Obersdorf,52.536964,14.167862
212088,Marienhafe,53.519238,7.27436
212134,Ernsthausen,50.97959,8.731855
212211,"Knielingen Eggensteiner Straße, Karlsruhe",49.03328,8.33841
212290,Radebeul-Naundorf,51.110336,13.599101
212331,Lünern,51.54337,7.760771
212352,Sternfeld,53.824776,13.15042
212554,Hockeroda,50.59772,11.434282
212632,Koserow,54.045334,13.999275
212668,Scharfenstein,50.702827,13.056007
212715,Leipzig-Holzhausen,51.30604,12.461448
212812,S Zeuthen,52.34864,13.627388
212814,Coburg,50.262928,10.957328
212982,Lengenfeld(Vogtl),50.57312,12.373259
213097,Essen-Steele Ost,51.444202,7.088561
213103,Praha-Holesovice,50.110214,14.440013
213126,Eschweiler-St.Jöris,50.834827,6.201643
213228,Herbertingen Ort,48.05357,9.433397
213457,Neckarsulm,49.189,9.219788
213520,Tiefenau,51.39069,13.413904
213649,Selb-Plößberg(Gr),50.212486,12.173497
213682,Etzbach,50.781345,7.687565
213854,Düsseldorf-Oberbilk,51.208046,6.808678
213859,Obertsrot,48.745808,8.34753
214188,Groß Düngen,52.09773,10.020077
214314,Jinolice,50.478977,15.335158
214394,Bielefeld-Sennestadt,51.940582,8.567477
214604,Hamburg Friedrichsberg,53.57633,10.057433
214766,Minkovice,50.950775,15.029102
214922,"Augartenstraße, Karlsruhe",48.99879,8.40361
214981,Luh nad Svatavou,50.21771,12.588197
215015,Pöndorf,47.986736,13.355736
215039,Utrecht Centraal,52.089397,5.109861
215045,Bremen Turnerstraße,53.193237,8.545403
215139,Heilbronn Industrieplatz,49.15532,9.217886
215353,Ahrensfelde Friedhof,52.580524,13.573094
215418,Bönningstedt,53.663395,9.910243
215489,Pordenone,45.956356,12.653684
215589,Bad Bevensen,53.078247,10.574141
215804,Liederbach,50.118633,8.486363
215938,Oberzissen,50.455135,7.20031
215949,Ehrang Ort,49.80935,6.688324
215978,Sömmerda,51.164955,11.127584
216161,Salzburg Liefering,47.824184,13.000623
216238,"Kronenplatz (U), Karlsruhe",49.00931,8.41072
216424,Baierbrunn,48.01874,11.480027
216463,Ribnitz-Damgarten Ost,54.251015,12.487015
216484,Eggesin,53.681824,14.073046
216495,Brennero/Brenner,47.002342,11.505426
216662,Neuburg(Kammel),48.302853,10.365641
216692,Eppelsheim(Rheinhess),49.70006,8.162882
216697,Gertenbach,51.379875,9.804389
216711,Antwerpen Centraal,51.215813,4.421168
216836,Desna,50.753506,15.308936
216847,Bochum West,51.48146,7.211223
216849,Schmollensee,53.983482,14.076254
216902,Wickrath,51.13277,6.411505
216904,Wolfgang(Kr Hanau),50.123463,8.958101
216920,KA Tullastraße/Alter Schlachthof,49.00672,8.431291
217050,"Spandau Seegefelder Str., Berlin",52.534668,13.197191
217088,Bad Urach Ermstalklinik,48.494156,9.386901
217152,"Burkhardtsdorf, Bahnhof",50.733063,12.931868
217155,Villach Hbf,46.618614,13.848449
217169,Stolberg(Rheinl)Hbf Gl.27,50.7942,6.21887
217194,Paderborn Kasseler Tor,51.71616,8.76126
217203,Inowroclaw,52.804947,18.24406
217255,Rüsselsheim Opelwerk,49.988,8.400373
217275,Chrastava,50.81317,14.952283
217291,Rodenbach(b Hanau),50.14707,9.012153
217456,Goßmannsdorf,49.68496,10.025594
217510,Baunach,49.98909,10.854115
217735,Sellin(Rügen) Ost,54.371346,13.697662
217812,"Ittersbach Industrie, Karlsbad",48.884792,8.508898
217850,Gausbach,48.686752,8.362372
218018,Melsungen-Schwarzenberg Gl1 Ri Kassel,51.146595,9.561377
218020,Golzow(Oderbruch),52.56253,14.51181
218071,Dirmingen,49.415386,7.012377
218075,Senftenberg,51.527348,14.004216
218165,Hainstadt(Baden),49.543056,9.326884
218348,Borgholzhausen,52.085228,8.266579
218377,Kassel-Harleshausen Gl.2 Ri. Hümme,51.332066,9.452166
218395,Pößneck ob Bf,50.690292,11.588338
218521,Machnin,50.78743,14.9848
218525,Durlach Ostmarkstraße,48.992264,8.453605
218606,Neuhausen(Cottbus),51.6875,14.412112
218763,Neustadt(Weinstr)Hbf,49.349552,8.140757
218766,Gauselfingen,48.276176,9.163284
218917,Welkers,50.480995,9.722538
219090,Haltern am See,51.737667,7.184366
219155,München Siemenswerke,48.0945,11.532799
219254,Altenahr,50.51565,6.989707
219356,Köditz,50.328888,11.848109
219456,Helenesee,52.279778,14.479508
219492,Lübeck Hochschulstadtteil,53.83077,10.688946
219514,Oberndorf(Neckar),48.29567,8.575514
219601,"Wünsdorf-Waldstadt Bahnhof, Zossen",52.165623,13.468133
219727,Lichtentanne(Thür),50.524376,11.481606
220128,Düsseldorf-Rath,51.264126,6.821063
220318,Ringsheim/Europa-Park,48.248726,7.773037
220337,Hofgeismar Gl.1 Ri. Hümme,51.499428,9.395496
220390,S Lehnitz,52.74118,13.263457
220436,Schopfheim,47.64797,7.822674
220453,Raindorf,49.50426,10.84599
220521,Dortmund-Lütgendortmund Nord,51.508522,7.342401
220588,S Tiergarten,52.51442,13.336536
220955,Hamburg Reeperbahn,53.549667,9.957668
221026,Otting-Weilheim,48.88087,10.818935
221039,Stadtprozelten,49.783596,9.410979
221044,Stuttgart-Vaihingen,48.72628,9.113226
221206,Wasserburg(Günz),48.438377,10.269707
221340,Frankfurt-Höchst Farbwerke,50.098454,8.52832
221345,Kalenborn(Westerw),50.615536,7.312721
221411,Brohl,50.48143,7.332639
221529,Traunstein Klinikum,47.874557,12.633438
221553,Elsholz,52.204144,12.955081
221642,S Westend,52.51789,13.284394
221689,Kassel-Wilhelmshöhe Gl.7 Ri. Melsungen,51.311665,9.447681
221789,Bennewitz,51.355927,12.70843
221866,Obervogelgesang,50.9498,13.989919
221880,"Ostendstraße, Karlsruhe",49.005,8.41653
221976,Zwieselau,49.00676,13.276937
222120,Grafing Bahnhof,48.043224,11.940423
222236,Sechshelden,50.74897,8.252763
222298,Karlsruhe Rheinhafenstraße,49.00139,8.3449
222301,Vysoka Pec,50.34195,12.712069
222357,Stralsund Rügendamm,54.30532,13.107522
222399,Vandans,47.09872,9.868838
222425,Fallersleben,52.423496,10.717325
222711,Burbach(Kr Siegen),50.748966,8.077808
222731,Weißenohe,49.629288,11.249367
222935,Reinheim(Odenw),49.829807,8.835689
223063,Rothenstein(Saale),50.851147,11.609223
223212,Schwallungen,50.689384,10.346514
223320,Altranft,52.763367,14.082107
223390,Lüdenscheid-Brügge(Westf),51.20792,7.571086
223558,Filderstadt,48.676495,9.217709
223592,Stuttgart Neckarpark,48.792,9.241052
223613,Witzighausen,48.317444,10.097804
223735,Großgeschaidt,49.56503,11.172204
223829,Königstein(Sächs Schw),50.919445,14.078899
223947,Mörlenbach,49.597298,8.730987
223952,Hörsching,48.245556,14.185979
223960,Ispringen,48.91443,8.67222
224024,Neunkirch,47.68915,8.495384
224041,Hamburg Airport,53.63235,10.006646
224063,Frankfurt(M)Mühlberg,50.101913,8.700606
224086,Winnenden,48.87958,9.39229
224088,München-Giesing,48.1108,11.596346
224098,Esting,48.212196,11.317322
224310,Essen-Dellwig Ost,51.487602,6.927211
224602,Nordheim v. d. Rhön,50.47722,10.180723
224604,S Marienfelde,52.42428,13.374587
224715,Bad Holzhausen,52.289097,8.545854
224906,Crossen a d Elster,50.96573,11.984064
224908,Grafenau,48.856167,13.393327
224970,Feldhausen,51.614952,6.973216
225348,Paradies,51.623238,11.531679
225426,Hilpoltstein,49.188774,11.184146
225480,Zella-Mehlis West,50.65855,10.649535
225585,Hirschhorn(Neckar),49.44267,8.896055
225638,"Durlach Hubstraße, Karlsruhe",49.00725,8.47249
225840,Schwerin Mitte,53.62691,11.405334
225895,Dinkelscherben,48.342224,10.588002
226404,Schwerin Industriepark,53.575264,11.431516
226513,Peenemünde,54.138763,13.773084
226527,Hamburg Berliner Tor,53.55287,10.02463
226556,Bad Liebenzell,48.77258,8.734039
226690,Grünstadt Nord,49.573357,8.170781
226733,Oberweißbach-Deesbach,50.57924,11.135521
226750,S Sundgauer Str.,52.436375,13.273898
226798,Frankfurt(Main)Hbf,50.10668,8.662828
226934,Otzberg Lengfeld,49.839455,8.902737
226963,Ermatingen,47.67,9.085673
226966,Dortmund-Lütgendortmund,51.500736,7.334177
227074,Essen-Borbeck,51.473103,6.948461
227101,Hattert,50.676033,7.776343
227193,Daxlanden Dornröschenweg,48.993126,8.335566
227200,S Buch,52.635864,13.491579
227249,Rieseby Schleibrücke Süd,54.582386,9.8211
227298,Horni Kamenice,50.799427,14.436439
227329,Marienau,52.10495,9.57255
227348,Gerlenhofen,48.351334,10.037282
227395,Bayerisch Eisenstein,49.12147,13.208802
227586,Solingen-Schaberg,51.163204,7.128182
227703,Cochem(Mosel),50.15309,7.166738
227816,Essen-Steele,51.450684,7.075552
227827,Hochfilzen,47.467712,12.626525
228185,Annaberg-Buchholz unterer Bf,50.57926,12.998065
228272,S Buckower Chaussee,52.410534,13.382789
228376,Benneckenstein Kälberbruch Gleis 1,51.6583,10.76397
228441,"Weinweg, Karlsruhe",49.00444,8.44129
228523,Basel Bad Bf (FlixTrain),47.567795,7.606924
228603,Bad Berka,50.896137,11.28155
228630,Höfen(Enz) Bf,48.79856,8.58104
228651,Decin - Certova Voda,50.817047,14.221472
228682,Hesepe,52.43922,7.967599
228956,Monsheim,49.633667,8.208162
229128,Welver,51.616253,7.956653
229206,Radebeul Hp Lößnitzgrund,51.121384,13.653871
229403,S Blankenburg,52.591335,13.443411
229412,Decin vychod,50.77509,14.223134
229455,Tarnow,50.0054,20.97418
229539,Solingen Hbf,51.160767,7.004187
229617,Salzgitter-Thiede,52.180553,10.493609
